source_file;ucs_id;ucs_name;surface_ha;nb_uts;texture;profondeur;hydromorphie;position_topo;ph_classe;cailloux
id_ucs_9123.txt;55102;Dépressions cultivées associées à des collines en pentes faibles sur marno-calcaires et calcaires marneux. Cuvettes colluviales cultivées (vigne, verger, asperge, grandes cultures) avec sol brun calcaire ou sol colluvial calcaire, GARD (30);21300.0;5;limono-sablo-argileux;tres profond;;versant;Basique;caillouteux
id_ucs_9124.txt;55103;Pentes moyennes des collines sur marnes et marnocalcaires du Sud de Lézignan-Corbières. Chêne vert et blanc et pin sylvestre. Lithosol, rendzine et sol brun calcaire peu épais.;3837.0;3;limono-sablo-argileux;superficiel;;NA;Basique;caillouteux
id_ucs_9125.txt;55104;Collines à replats marneux séparés par des ressauts en calcaire lacustre des Corbières limouxines. Garrigue dominante. Régosol et lithosol, sol lithochrome, rendzine localisé.;15278.0;3;limono-sablo-argileux;superficiel;;plateau;Basique;NA
id_ucs_9126.txt;55105;Collines en pentes moyennes sur marno-calcaires, calcaires marneux et calcaires crayeux. Garrigues sur les versants, vignes et cultures dans les cuvettes et les vallons.;2316.0;3;limono-sablo-argileux;tres profond;;versant;Basique;caillouteux
id_ucs_9127.txt;55201;Collines en pentes moyennes des Corbières Centrales (Aude) sur poudingues, marnes, molasses, grès calcaires, calcaires lacustres et bancs conglomératiques. Garrigue dominante et vigne localisée.;12690.0;4;limono-argilo-sableux;moyen;;NA;Basique;caillouteux
id_ucs_9128.txt;55203;Pentes faibles et dépressions colluviales au sein des garrigues nîmoises et des Corbières Nord-Orientales sur molasses sablo-gréseuses avec poudingues localisés. Vigne dominante.;4737.0;3;limono-sableux;tres profond;;NA;Basique;caillouteux
id_ucs_9129.txt;55205;Collines à pentes moyennes à faibles et dépressions localisées des Corbières Occidentales et de la région nîmoise sur molasses, niveaux de poudingues et colluvions de grès.;5264.0;2;limono-sableux;tres profond;;NA;Basique;caillouteux
id_ucs_9130.txt;55206;Malepère. Piège. Croupes arrondies et versants en pentes moyennes. Bois dominants sur les hauts. Polyculture sur les versants. Sol brun lessivé en sommet sur grès et conglomérats.;5921.0;4;limono-argilo-sableux;moyen;;versant;Acide;caillouteux
id_ucs_9131.txt;55207;Piège “Fendeille” et Malepère. Versants en pentes fortes sur molasses gréseuses assez fortement consolidées. Réentaillements et ravines. Sols peu profonds dominants sous pelouses et chênaies.;2555.0;5;limono-argilo-sableux;superficiel;;versant;Basique;caillouteux
id_ucs_9132.txt;55208;Piège et Malepère. Bas des versants des molasses gréseuses avec accumulations sableuses colluviales. Sols profonds cultivés de type brun calcaire. Présence de quelques buttes résiduelles aux sols moyennement profonds.;2505.0;4;sableux;tres profond;;versant;Basique;NA
id_ucs_9133.txt;55210;Versants en pentes moyennes sur molasses gréseuses consolidées. Malepère. Sols moyennement profonds à profonds où se cotoient sols bruns calcaires, sols bruns hydromorphes et sols lessivés. Polyculture.;2042.0;5;argileux;profond;;versant;Basique;NA
id_ucs_9134.txt;55211;Collines mollement ondulées sur molasses gréseuses blanchâtres. Sols calcaires moyennement profonds à profonds (rendzines et sols bruns calcaires), défoncés sous vignoble. Cultures dominantes.;18012.0;6;limono-sablo-argileux;moyen;;NA;Basique;caillouteux
id_ucs_9135.txt;55212;Carcassès. Relief très ondulé. Alternance régulière de collines et de recreusements dans les molasses blanchâtres. Sols cultivés dominants (70%). Régosols et lithosols sur les pentes collinéennes. Sols calcaires irrégulièrement profonds.;4522.0;3;limono-argileux;tres profond;;NA;Basique;caillouteux
id_ucs_9136.txt;55213;Carcassès. Ondulations peu marquées : pentes moyennes et replats dans les molasses gréseuses blanchâtres. 80 % cultures. Sols bruns calcaires profonds dominants, rendzines et régosols sur les affleurements gréseux localisés.;8743.0;7;limono-sablo-argileux;moyen;;bord de cours d'eau;Basique;NA
id_ucs_9137.txt;55214;Carcassès. Collines en pentes moyennes à fortes avec de nombreux talus, créant localement des successions de paliers, associées à de rares combes. Sols bruns calcaires sur molasses gréseuses blanches plus ou moins indurées.;4499.0;4;limono-argileux;tres profond;;NA;Basique;caillouteux
id_ucs_9138.txt;55216;Bittérois, Lodévois et Corbières. Versants à pentes faibles. Sur molasses avec contamination alluvio-colluviale fréquente. Cultures et vignes.;23836.0;5;limono-sableux;tres profond;;versant;Basique;NA
id_ucs_9139.txt;105;Sols des vallons des ruisseaux secondaires dans les collines et plateaux sur argiles à graviers.;2508.0;5;argileux;profond;hydromorphe;plateau;NA;caillouteux
id_ucs_9140.txt;55217;Région du Bittérois. Nombreuses collines en pentes moyennes sur molasse sableuse. Vignoble et cultures. Sols calcaires peu à moyennement profonds, souvent défoncés, sous culture pérenne.;7103.0;4;limono-sableux;tres profond;;versant;Basique;caillouteux
id_ucs_9141.txt;55218;Région du Bittérois. Replats et pentes faibles sur molasses sableuses avec remaniement alluvial. Cultures (vignes). Sols calcaires moyennement profonds à profonds, à charges en cailloux irrégulières.;4543.0;4;limono-sableux;moyen;;bord de cours d'eau;Basique;caillouteux
id_ucs_9142.txt;55220;Collines de pentes moyennes, glacis et vallons sur molasses sablo-gréseuses. Quelques “Puechs” isolés développés sur bancs gréseux et quelques bancs de calcaires. Vigne dominante.;24504.0;14;sableux;moyen;;bas-fond/vallee;Basique;caillouteux
id_ucs_9143.txt;55221;Lauraguais audois. Collines en pentes moyennes et vastes replats de reprises colluviales des molasses gréseuses blanches. Cultures. Sols bruns calcaires et calciques profonds avec parfois engorgement de profondeur.;6577.0;5;limono-argilo-sableux;tres profond;;NA;Basique;NA
id_ucs_9144.txt;55222;Large dépression aux pentes faibles (ancienne vallée alluviale de l’Hérault) sous vignoble, possédant des sols bruns calcaires parfois hydromorphes, généralement profonds à très profonds développés sur molasses et marnes de l’Aquitanien .;4056.0;7;limono-sableux;moyen;;bas-fond/vallee;Basique;caillouteux
id_ucs_9145.txt;55223;Collines de Montpellier-Sud. Versants à pentes faibles sur molasses sableuses et sables “astiens” formant le soubassement géologique de l’agglomération. Zones fortement urbanisées. Sol brun calcaire profond.;2152.0;1;limono-sableux;profond;;versant;Basique;NA
id_ucs_9146.txt;55301;Vallées et dépressions creusées dans des marnes et calcaires marneux du crétacé.;480.0;4;limono-argilo-sableux;moyen;;NA;Basique;caillouteux
id_ucs_9147.txt;55302;Versants et replats irréguliers sur marnes et bancs gréseux interstratifiés du Trias du bassin de Lodève, Bédarieux, Gabian (Hérault). Chêne, lande à genêts, prairies. Sol brun calcaire sablo-argileux et sol brun dominant.;6806.0;3;limono-argilo-sableux;moyen;;versant;Basique;caillouteux
id_ucs_9148.txt;55303;Cuvettes et dépressions de l’Uzégeois (Gard) recreusées dans les marnes et argiles avec des lentilles de grès quartzeux. Vignes et vergers. Lambeaux de maquis. Sol brun calcaire et sol brun à caractère vertique.;2489.0;2;argilo-limoneux;tres profond;;bas-fond/vallee;Basique;caillouteux
id_ucs_9149.txt;55304;Cuvettes en pentes faibles développées sur grès calcaires, calcaires et grès siliceux du secteur de Bugarach (Aude, Corbières Centrales). Grandes cultures et vignes.;1884.0;3;limono-argilo-sableux;moyen;;NA;Basique;caillouteux
id_ucs_9150.txt;55305;Collines, dépressions et vallons de Villeveyrac et du Chaînon de St-Chinian sur marnes et grès du crétacé supérieur (localisations gardoises isolées). Garrigue, chêne vert et vignes. Sol calcaire lithochrome, irrégulièrement profond;4695.0;5;limono-argilo-sableux;moyen;;versant;Basique;caillouteux
id_ucs_9151.txt;55401;Versants en pentes irrégulières sur marnes, calcaires, dolomies et gypses du Trias-Lias des bordures cévenoles, Causses et Corbières centrales. Vigne dominante et garrigues.;8501.0;2;NA;tres profond;;versant;Basique;NA
id_ucs_9152.txt;55402;Versants en pentes irrégulières sur marnes calcaires, dolomie et gypse du Lias-Trias (Bordures cévenoles, Corbières centrales). GARD (30);23415.0;4;NA;superficiel;;versant;Basique;NA
id_ucs_9153.txt;55601;Versants et hauts de collines sur conglomérats et marnes rouges. Hétérogénéité du milieu agricole en fonction des sols : culture sur marnes portant des sols limono-argileux profonds (sols bruns calcaires).;3163.0;5;argileux;moyen;;versant;Basique;caillouteux
id_ucs_9154.txt;55602;Large cuvette de Puivert-Nébias sur marnes rouges et quelques niveaux de conglomérats disloqués. Grande culture.;1058.0;7;limono-argilo-sableux;profond;;bas-fond/vallee;Basique;caillouteux
id_ucs_9155.txt;55603;Replats et pentes fortes marneuses plus ou moins solifluées et ravinées des collines de l’Arc de Villeveyrac et du chaînon de St-Chinian - Hérault (Crétacé Supérieur : Eocène) avec poudingues calcaires à gros blocs. Chêne vert et vigne.;3185.0;4;limono-argilo-sableux;moyen;;NA;Basique;pierres/blocs
id_ucs_9156.txt;55604;Collines du Nord-montpellierain, sur marnes jaunes, grès rougeâtres et intercalations de poudingues à galets calcaires. Sol souvent profond sous vigne (sol brun calcaire) , Oliveraies et pinèdes sur les sols superficiels (rendzine).;1131.0;2;argilo-limoneux;tres profond;;versant;Basique;caillouteux
id_ucs_9157.txt;55701;Cuvettes et bordures peu déclives. Les bas-fonds en grès calcaire ou en calcaire marneux ont des sols calcaires (rendzine et sol brun calcaire) qui portent des prairies.;10136.0;7;sablo-limono-argileux;tres profond;;bas-fond/vallee;Basique;caillouteux
id_ucs_9158.txt;55702;Cuvettes évasées et leurs bordures, en Cévennes et Corbières. Châtaigniers, chênes et hêtres. Rankers, sols bruns à sols bruns LOZERE (48) lessivés sur grès acides.;14330.0;4;sablo-limono-argileux;superficiel;;NA;Basique;caillouteux
id_ucs_9159.txt;55703;Versants à pentes moyennes à fortes sur grès calcaires, grès siliceux et calcaires des Corbières Centrales. Bois de chênes. Sols peu profonds.;4032.0;4;limono-sableux;superficiel;;versant;Basique;NA
id_ucs_9160.txt;55802;Collines en pentes moyennes du sillon sous-cévenol (région d’Alès - Gard et Uzégeois) sur marnes et grès calcaires, avec dragées de quartz localisées. Chênes pubescents.;2070.0;3;limono-argileux;moyen;;NA;Basique;caillouteux
id_ucs_9161.txt;55901;Causses du Languedoc et des Basses Cévennes sur dolomies et calcaires dolomitiques. Pins noirs, buis, genevriers. Association d’affleurements rocheux, de lithosol et de pararendzine sableuse GARD (30) grise dominante.;16540.0;3;sableux;superficiel;;NA;Basique;caillouteux
id_ucs_9162.txt;55902;Causses du Languedoc et du Gard sur dolomies et calcaires. Buis, genevriers et pelouses sèches. Affleurement rocheux dominant avec faciès ruiniforme type.;9701.0;2;sableux;superficiel;;NA;Basique;NA
id_ucs_9163.txt;55903;Plateau en léger recreusement de Viols-le-Fort sur dolomie et calcaires dolomitiques. Cultures alternatives : céréales, friches, prairies temporaires. Milieu sec.;1506.0;3;sableux;superficiel;;plateau;Basique;caillouteux
id_ucs_9164.txt;56001;Versants et pentes faibles des bassins d’Alès, d’Uzès et de Sommières (Gard) sur marnes, grès siliceux et grés calcaires avec apports colluviaux locaux. Grandes cultures et prairies.;9528.0;5;limono-argileux;tres profond;;versant;Basique;caillouteux
id_ucs_9165.txt;56002;Versants en pentes moyennes à faibles des Corbières Centrales sur grès, sables, grès siliceux et calcaires gréseux. Callunes et chênes pubescents. Reboisements de pins.;2509.0;3;sableux;superficiel;;versant;Basique;NA
id_ucs_9166.txt;56101;Pentes très fortes sur schistes et phyllades à la roche souvent affleurante avec couvert de chênes (verts et pubescents). Dans les zones basses moins déclives, sur les rankers les plus épais et les sols bruns, sont implantés les vignobles.;15291.0;4;limono-sableux;moyen;;NA;NA;caillouteux
id_ucs_9167.txt;56102;Collines aux crêtes aïgues prolongées par des pentes moyennes sur schistes et phyllades des Corbières Centrales (Aude). Chêne vert, bruyère et vigne. Lithosol et ranker dominant avec quelques sols bruns colluviaux en bas de versant.;8168.0;3;limono-sableux;moyen;;versant;NA;caillouteux
id_ucs_9168.txt;56103;Collines à sommets arrondis en pentes moyennes sur schistes et phyllades (Corbières Centrales - Aude). Chêne pubescent, vigne, prairie. Ranker et sol brun colluvial de bas de versant dominant , quelques lithosols.;3553.0;3;limono-sableux;moyen;;versant;NA;caillouteux
id_ucs_9169.txt;56104;Versants en pentes moyennes sur schistes à feuillets fins et parfois micaschistes (Corbières Centrales - Aude). Vignes et lambeaux de maquis. Ranker, sol brun et sol brun colluvial.;5344.0;4;limono-sablo-argileux;moyen;;versant;NA;caillouteux
id_ucs_9170.txt;56105;Bassin de Bédarieux-Lodève. Pentes moyennes et faibles des collines sur schistes et grès jaunes de l’Autunien. Chêne. Sol brun lithochrome, moyennement profond.;3206.0;4;limono-sablo-argileux;moyen;;NA;NA;caillouteux
id_ucs_9171.txt;56301;Replats et versants en pentes faibles sur arkoses, schistes, grès et conglomérats du Houiller de Bessèges et des Corbières Centrales. Callunes, pins maritimes, prairies et quelques vignes.;1502.0;3;sableux;superficiel;;versant;Acide;NA
id_ucs_9172.txt;56401;Croupes et collines arrondies en pentes moyennes sur grès, schistes et psammites du Houiller cévenol. Pin, châtaignier. Sol irrégulièrement profond. Lithosol, ranker et sol brun.;5567.0;4;limono-sablo-argileux;profond;;NA;NA;caillouteux
id_ucs_9173.txt;56501;Collines en pentes moyennes parfois aménagées en terrassettes sur calcaires métamorphiques dévoniens des Corbières (Aude) et du Conflent (Pyrénées Orientales). Cultures, vignes et garrigue.;749.0;3;limono-sablo-argileux;superficiel;;NA;Basique;caillouteux
id_ucs_9174.txt;56502;Crètes, falaises, barres rocheuses en calcaires durs. Fenouillèdes (Pyrénées Orientales). Garrigues. Affleurements rocheux et poches de rendzines brunes.;1851.0;2;NA;NA;;NA;Basique;NA
id_ucs_9175.txt;56503;Pentes moyennes à fortes sur schistes, phyllades de l’albien-aptien et calcaires métamorphiques des bordures des Fenouillèdes (Pyrénées Orientales). Chênes pubescents dominants, vignes. Sol noir, peu à très peu épais.;11690.0;4;limono-argilo-sableux;superficiel;;NA;Basique;NA
id_ucs_9176.txt;56504;Pentes moyennes sur grès noirs, schistes et calcaires métamorphiques dévoniens des Corbières Centrales (Aude). Garrigues à chênes verts, pubescents et hêtres.;5443.0;5;argilo-limono-sableux;superficiel;;NA;Basique;NA
id_ucs_9177.txt;56505;Pentes moyennes à fortes sur calcaires métamorphiques et passées de calcshistes (Corbières centrales - Aude). Garrigue à chênes et prairies.;13082.0;4;limono-sablo-argileux;superficiel;;NA;Basique;caillouteux
id_ucs_9178.txt;56506;Pentes moyennes à faibles du sillon de Maury (Pyrénées Orientales) sur schistes et calcshistes. Vigne dominante, garrigues.;10177.0;4;limono-argilo-sableux;superficiel;;NA;NA;caillouteux
id_ucs_9180.txt;56507;Pentes moyennes à fortes sur calcaires et filons schisteux des bordures méridionales du Pic de Nore (Montagne Noire - Aude). Chêne et pelouse xérophile.;4080.0;4;argilo-limono-sableux;moyen;;plateau;Basique;caillouteux
id_ucs_9181.txt;57601;Razès (Aude). Secteurs alluviaux-colluviaux recreusés dans des molasses sableuses dominantes, quelques niveaux d’alluvions anciennes aus sols acides.;7063.0;4;limono-sablo-argileux;tres profond;;bord de cours d'eau;Basique;caillouteux
